,ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements,latitude,longitude
1738,USA,United States,2008,26-12-08,,Weather related,Flood,473.0,39.7837304,-100.4458825
1739,USA,United States,2008,09-01-08,,Weather related,Storm,1900000.0,39.7837304,-100.4458825
1740,USA,United States,2008,12-11-08,,Weather related,Extreme temperature,,39.7837304,-100.4458825
1741,USA,United States,2008,01-06-08,,Weather related,Flood,11000.0,39.7837304,-100.4458825
1742,USA,United States,2008,20-06-08,,Weather related,Wildfire,300.0,39.7837304,-100.4458825
1743,USA,United States,2008,01-04-08,,Weather related,Storm,38000.0,39.7837304,-100.4458825
1744,USA,United States,2008,13-11-08,,Weather related,Wildfire,50000.0,39.7837304,-100.4458825
1745,USA,United States,2009,01-01-09,,Weather related,Storm,,39.7837304,-100.4458825
1746,USA,United States,2009,01-01-09,,Weather related,Wildfire,234.0,39.7837304,-100.4458825
1747,USA,United States,2009,01-01-09,,Weather related,Flood,,39.7837304,-100.4458825
1748,USA,United States,2009,01-01-09,,Weather related,Flood,,39.7837304,-100.4458825
1749,USA,United States,2009,01-01-09,,Weather related,Storm,,39.7837304,-100.4458825
1750,USA,United States,2009,01-01-09,Hurricane Bill,Weather related,Storm,,39.7837304,-100.4458825
1751,USA,United States,2009,01-01-09,,Weather related,Storm,,39.7837304,-100.4458825
1752,USA,United States,2009,01-01-09,,Weather related,Wildfire,192.0,39.7837304,-100.4458825
1753,USA,United States,2009,01-01-09,,Weather related,Flood,900.0,39.7837304,-100.4458825
1754,USA,United States,2009,01-01-09,,Weather related,Flood,,39.7837304,-100.4458825
1755,USA,United States,2009,01-01-09,,Weather related,Storm,,39.7837304,-100.4458825
1756,USA,United States,2010,01-01-10,,Weather related,Storm,,39.7837304,-100.4458825
1757,USA,United States,2010,01-01-10,,Weather related,Storm,,39.7837304,-100.4458825
1758,USA,United States,2010,01-01-10,,Weather related,Storm,,39.7837304,-100.4458825
1759,USA,United States,2010,01-01-10,,Geophysical,Earthquake,,39.7837304,-100.4458825
1760,USA,United States,2010,01-01-10,,Weather related,Flood,,39.7837304,-100.4458825
1761,USA,United States,2010,01-01-10,Hurricane Earl,Weather related,Storm,,39.7837304,-100.4458825
1762,USA,United States,2010,01-01-10,,Weather related,Storm,,39.7837304,-100.4458825
1763,USA,United States,2010,01-01-10,,Weather related,Flood,,39.7837304,-100.4458825
1764,USA,United States,2010,01-01-10,Tropical storm Hermine,Weather related,Storm,,39.7837304,-100.4458825
1765,USA,United States,2010,01-01-10,,Weather related,Storm,,39.7837304,-100.4458825
1766,USA,United States,2010,01-01-10,,Weather related,Storm,,39.7837304,-100.4458825
1767,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1768,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1769,USA,United States,2011,01-01-11,,Weather related,Wildfire,3000.0,39.7837304,-100.4458825
1770,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1771,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1772,USA,United States,2011,01-01-11,,Weather related,Storm,15000.0,39.7837304,-100.4458825
1773,USA,United States,2011,01-01-11,Tropical storm 'Emily',Weather related,Storm,,39.7837304,-100.4458825
1774,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1775,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1776,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1777,USA,United States,2011,01-01-11,Hurricane Irene,Weather related,Storm,771.0,39.7837304,-100.4458825
1778,USA,United States,2011,01-01-11,,Weather related,Wildfire,1300.0,39.7837304,-100.4458825
1779,USA,United States,2011,01-01-11,,Weather related,Extreme temperature,,39.7837304,-100.4458825
1780,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1781,USA,United States,2011,01-01-11,Hurricane Irene,Weather related,Storm,27154.0,39.7837304,-100.4458825
1782,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1783,USA,United States,2011,01-01-11,,Weather related,Flood,5000.0,39.7837304,-100.4458825
1784,USA,United States,2011,01-01-11,,Weather related,Storm,,39.7837304,-100.4458825
1785,USA,United States,2011,01-01-11,Tropical Storm Lee,Weather related,Storm,,39.7837304,-100.4458825
1786,USA,United States,2011,01-01-11,,Weather related,Flood,,39.7837304,-100.4458825
1787,USA,United States,2012,01-01-12,,Weather related,Wildfire,75.0,39.7837304,-100.4458825
1788,USA,United States,2012,01-01-12,,Weather related,Storm,18.0,39.7837304,-100.4458825
1789,USA,United States,2012,01-01-12,,Weather related,Wet mass movement,8.0,39.7837304,-100.4458825
1790,USA,United States,2012,01-01-12,,Weather related,Flood,500.0,39.7837304,-100.4458825
1791,USA,United States,2012,01-01-12,,Weather related,Wildfire,145.0,39.7837304,-100.4458825
1792,USA,United States,2012,01-01-12,,Weather related,Wildfire,1350.0,39.7837304,-100.4458825
1793,USA,United States,2012,01-01-12,,Weather related,Storm,115.0,39.7837304,-100.4458825
1794,USA,United States,2012,01-01-12,,Weather related,Wildfire,120.0,39.7837304,-100.4458825
1795,USA,United States,2012,01-01-12,,Weather related,Storm,60000.0,39.7837304,-100.4458825
1796,USA,United States,2012,01-01-12,,Weather related,Storm,,39.7837304,-100.4458825
1797,USA,United States,2012,01-01-12,,Weather related,Storm,,39.7837304,-100.4458825
1798,USA,United States,2012,01-01-12,,Weather related,Storm,20000.0,39.7837304,-100.4458825
1799,USA,United States,2012,01-01-12,,Weather related,Flood,177.0,39.7837304,-100.4458825
1800,USA,United States,2012,01-01-12,,Weather related,Wildfire,3000.0,39.7837304,-100.4458825
1801,USA,United States,2012,01-01-12,,Weather related,Flood,30.0,39.7837304,-100.4458825
1802,USA,United States,2012,01-01-12,,Weather related,Wildfire,33.0,39.7837304,-100.4458825
1803,USA,United States,2012,01-01-12,,Weather related,Wildfire,39600.0,39.7837304,-100.4458825
1804,USA,United States,2012,01-01-12,,Weather related,Storm,775761.0,39.7837304,-100.4458825
1805,USA,United States,2013,08-01-13,Severe Storms and Flooding,Weather related,Storm,377.0,39.7837304,-100.4458825
1806,USA,United States,2013,16-06-13,Texas Rio Grande River flooding,Weather related,Flood,588.0,39.7837304,-100.4458825
1807,USA,United States,2013,02-08-13,"Severe Storms, Straight-line Winds, Tornadoes, and Flooding",Weather related,Storm,300.0,39.7837304,-100.4458825
1808,USA,United States,2013,04-07-13,Carpenter 1 Fire,Weather related,Wildfire,520.0,39.7837304,-100.4458825
1809,USA,United States,2013,20-06-13,"Severe Storms, Flooding, and Mudslides",Weather related,Storm,2.0,39.7837304,-100.4458825
1810,USA,United States,2013,31-05-13,Mississippi severe storms and flooding,Weather related,Storm,399.0,39.7837304,-100.4458825
1811,USA,United States,2013,13-08-13,Rockport Five Fire,Weather related,Wildfire,500.0,39.7837304,-100.4458825
1812,USA,United States,2013,14-07-13,Montana wildfires (Lolo Creek Complex fire and West Mullan fire),Weather related,Wildfire,803.0,39.7837304,-100.4458825
1813,USA,United States,2013,05-08-13,"California wildfires (Clover, Silver, Falls, Rim Fire, Springs fires)",Weather related,Wildfire,15807.0,39.7837304,-100.4458825
1814,USA,United States,2013,26-06-13,"Severe Storms, Tornadoes, And Flooding",Weather related,Storm,195.0,39.7837304,-100.4458825
1815,USA,United States,2013,02-08-13,Severe Winter Storm,Weather related,Storm,1708.0,39.7837304,-100.4458825
1816,USA,United States,2013,24-07-13,"Washington wildfires (Eagle, Mile Post 10, Colockum Tarps & Mile Marker 28 fires)",Weather related,Wildfire,795.0,39.7837304,-100.4458825
1817,USA,United States,2013,30-10-13,Severe Storms and Flooding,Weather related,Storm,2017.0,39.7837304,-100.4458825
1818,USA,United States,2013,17-08-13,"Oregon wildfires (Government Flats Complex, Douglas Complex, Brimstone, and Pacifica fires)",Weather related,Wildfire,820.0,39.7837304,-100.4458825
1819,USA,United States,2013,05-06-13,"Colorado wildfires (Black Forest, East Peak, West Fork Complex fires)",Weather related,Wildfire,43416.0,39.7837304,-100.4458825
1820,USA,United States,2013,08-02-13,"Severe Storms, Straight-line Winds, and Flooding",Weather related,Storm,681.0,39.7837304,-100.4458825
1821,USA,United States,2013,09-09-13,2013 Colorado Floods,Weather related,Flood,101470.0,39.7837304,-100.4458825
1822,USA,United States,2013,18-05-13,Oklahoma Severe Storms and Tornadoes,Weather related,Storm,10141.0,39.7837304,-100.4458825
1823,USA,United States,2013,18-06-13,Arizona wildfires (Doce fire; Dean Peak fire; Yanell Hill),Weather related,Wildfire,3040.0,39.7837304,-100.4458825
1824,USA,United States,2013,19-06-13,Stuart Creek 2 Fire,Weather related,Wildfire,1500.0,39.7837304,-100.4458825
1825,USA,United States,2013,22-07-13,"Severe Storms, Straight-line Winds, Tornadoes, and Flooding",Weather related,Storm,150.0,39.7837304,-100.4458825
1826,USA,United States,2013,08-07-13,Idaho wildfires (Beaver Creek and Elk fires),Weather related,Wildfire,2356.0,39.7837304,-100.4458825
1827,USA,United States,2013,10-02-13,"Nebraska storms, winter storms, tornadoes, and flooding",Weather related,Storm,10.0,39.7837304,-100.4458825
1828,USA,United States,2013,13-06-13,Severe Storms and Flooding,Weather related,Storm,270.0,39.7837304,-100.4458825
1829,USA,United States,2014,18-08-14,Kentucky flooding,Weather related,Flood,161.0,39.7837304,-100.4458825
1830,USA,United States,2014,13-09-14,King Fire,Weather related,Wildfire,2819.0,39.7837304,-100.4458825
1831,USA,United States,2014,29-04-14,Faulkner County tornado,Weather related,Storm,686.0,39.7837304,-100.4458825
1832,USA,United States,2014,15-09-14,Boles Fire,Weather related,Wildfire,2000.0,39.7837304,-100.4458825
1833,USA,United States,2014,14-04-14,Chippewa Vista flood,Weather related,Flood,15.0,39.7837304,-100.4458825
1834,USA,United States,2014,10-06-14,Midwest floods,Weather related,Flood,400.0,39.7837304,-100.4458825
1835,USA,United States,2014,16-06-14,Platteville tornado,Weather related,Storm,31.0,39.7837304,-100.4458825
1836,USA,United States,2014,30-04-14,TBC,Weather related,Storm,42.0,39.7837304,-100.4458825
1837,USA,United States,2014,24-08-14,South Napa quake,Geophysical,Earthquake,39.0,39.7837304,-100.4458825
1838,USA,United States,2014,13-09-14,36 Pit Fire,Weather related,Wildfire,500.0,39.7837304,-100.4458825
1839,USA,United States,2014,13-06-14,Shirley Fire,Weather related,Wildfire,500.0,39.7837304,-100.4458825
1840,USA,United States,2014,07-04-14,Floods in the South of the US,Weather related,Flood,635.0,39.7837304,-100.4458825
1841,USA,United States,2014,02-05-14,Local storm in Etowah County (Alabama State),Weather related,Storm,27.0,39.7837304,-100.4458825
1842,USA,United States,2014,22-04-14,Oso mudslide,Weather related,Wet mass movement,96.0,39.7837304,-100.4458825
1843,USA,United States,2014,08-10-14,Applegate Fire,Weather related,Wildfire,800.0,39.7837304,-100.4458825
1844,USA,United States,2014,18-07-14,Junction Fire,Weather related,Wildfire,1542.0,39.7837304,-100.4458825
1845,USA,United States,2014,02-08-14,Devil's Elbow Complex Fire,Weather related,Wildfire,66.0,39.7837304,-100.4458825
1846,USA,United States,2014,02-08-14,Snag Canyon Fire,Weather related,Wildfire,20.0,39.7837304,-100.4458825
1847,USA,United States,2014,13-07-14,Moccasin Hill Fire,Weather related,Wildfire,100.0,39.7837304,-100.4458825
1848,USA,United States,2014,09-07-14,Washington wildfires,Weather related,Wildfire,634.0,39.7837304,-100.4458825
1849,USA,United States,2014,18-06-14,Twin tornadoes in Pilger,Weather related,Storm,130.0,39.7837304,-100.4458825
1850,USA,United States,2014,14-09-14,Courtney Fire,Weather related,Wildfire,1000.0,39.7837304,-100.4458825
1851,USA,United States,2014,22-03-14,Washington flooding and mudslides,Weather related,Flood,78.0,39.7837304,-100.4458825
1852,USA,United States,2014,16-01-14,Colby fire,Weather related,Wildfire,3600.0,39.7837304,-100.4458825
1853,USA,United States,2014,01-12-14,Southern California flood ('Pineapple Express' effects),Weather related,Flood,46.0,39.7837304,-100.4458825
1854,USA,United States,2014,28-04-14,Florida storms and flooding,Weather related,Flood,2917.0,39.7837304,-100.4458825
1855,USA,United States,2014,08-09-14,Heavy rainfall in Nevada,Weather related,Flood,90.0,39.7837304,-100.4458825
1856,USA,United States,2014,08-09-14,Heavy rainfall in Arizona,Weather related,Flood,260.0,39.7837304,-100.4458825
1857,USA,United States,2014,07-09-14,Tropical storm Iselle,Weather related,Storm,150.0,39.7837304,-100.4458825
1858,USA,United States,2014,05-09-14,Bridge Fire,Weather related,Wildfire,1300.0,39.7837304,-100.4458825
1859,USA,United States,2014,01-01-14,Typhoon Vongfong (locally: Typhoon no.19),Weather related,Storm,191.0,39.7837304,-100.4458825
1860,USA,United States,2014,24-08-14,Oregon Fire,Weather related,Wildfire,375.0,39.7837304,-100.4458825
1861,USA,United States,2014,05-08-14,Rowena fire,Weather related,Wildfire,735.0,39.7837304,-100.4458825
1862,USA,United States,2014,30-07-14,Beaver Complex Fire,Weather related,Wildfire,61.0,39.7837304,-100.4458825
1863,USA,United States,2014,30-07-14,Oregon Gulch Fire,Weather related,Wildfire,15.0,39.7837304,-100.4458825
1864,USA,United States,2014,31-07-14,Eiler Fire,Weather related,Wildfire,600.0,39.7837304,-100.4458825
1865,USA,United States,2014,18-07-14,Way Fire,Weather related,Wildfire,4250.0,39.7837304,-100.4458825
1866,USA,United States,2014,25-04-14,North Carolina storms and tornadoes,Weather related,Storm,868.0,39.7837304,-100.4458825
1867,USA,United States,2014,03-08-14,San Bernardino flash flood,Weather related,Flood,2000.0,39.7837304,-100.4458825
1868,USA,United States,2014,12-08-14,Happy Camp Complex fire,Weather related,Wildfire,274.0,39.7837304,-100.4458825
1869,USA,United States,2014,11-08-14,Storms and flooding in South-East Michigan,Weather related,Flood,3208.0,39.7837304,-100.4458825
1870,USA,United States,2014,11-12-14,Glendora storm ('Pineapple Express' effects),Weather related,Storm,1000.0,39.7837304,-100.4458825
1871,USA,United States,2014,01-06-14,Verona tornado,Weather related,Storm,49.0,39.7837304,-100.4458825
1872,USA,United States,2014,02-10-14,Storm across Texan territory,Weather related,Storm,11.0,39.7837304,-100.4458825
1873,USA,United States,2015,10-08-15,Goodell Fire,Weather related,Wildfire,200.0,39.7837304,-100.4458825
1874,USA,United States,2015,14-05-15,Typhoon Dolphin,Weather related,Storm,775.0,39.7837304,-100.4458825
1875,USA,United States,2015,12-09-15,Valley Fire,Weather related,Wildfire,13000.0,39.7837304,-100.4458825
1876,USA,United States,2015,12-08-15,TeePee Springs Fire,Weather related,Wildfire,413.0,39.7837304,-100.4458825
1877,USA,United States,2015,23-12-15,Storms in southern US,Weather related,Storm,707.0,39.7837304,-100.4458825
1878,USA,United States,2015,07-05-15,Arkansas storms and flooding,Weather related,Storm,718.0,39.7837304,-100.4458825
1879,USA,United States,2015,29-07-15,Rocky Fire,Weather related,Wildfire,800.0,39.7837304,-100.4458825
1880,USA,United States,2015,02-04-15,Kentucky winter storms,Weather related,Storm,1342.0,39.7837304,-100.4458825
1881,USA,United States,2015,16-02-15,South Plains to Mid Atlantic winter storm,Weather related,Storm,240.0,39.7837304,-100.4458825
1882,USA,United States,2015,14-08-15,Renner Fire,Weather related,Wildfire,300.0,39.7837304,-100.4458825
1883,USA,United States,2015,06-05-15,"Floods in Cleveland, Grady, and Oklahoma Counties",Weather related,Storm,1461.0,39.7837304,-100.4458825
1884,USA,United States,2015,04-05-15,Texas floods,Weather related,Flood,4194.0,39.7837304,-100.4458825
1885,USA,United States,2015,23-06-15,Mid Atlantic and North East severe weather,Weather related,Storm,20.0,39.7837304,-100.4458825
1886,USA,United States,2015,22-06-15,Michigan tornadoes,Weather related,Storm,3.0,39.7837304,-100.4458825
1887,USA,United States,2015,01-08-15,Municipal Fire,Weather related,Wildfire,520.0,39.7837304,-100.4458825
1888,USA,United States,2015,01-08-15,Stevens County Complex Fire,Weather related,Wildfire,2600.0,39.7837304,-100.4458825
1889,USA,United States,2015,19-08-15,Twisp River Fire,Weather related,Wildfire,2600.0,39.7837304,-100.4458825
1890,USA,United States,2015,13-08-15,Clear Water Complex-Lawyer Branch Fire,Weather related,Wildfire,1200.0,39.7837304,-100.4458825
1891,USA,United States,2015,14-08-15,Reach Complex Fire,Weather related,Wildfire,1898.0,39.7837304,-100.4458825
1892,USA,United States,2015,06-07-15,Cape Horn Fire,Weather related,Wildfire,600.0,39.7837304,-100.4458825
1893,USA,United States,2015,12-08-15,Canyon Creek Complex,Weather related,Wildfire,600.0,39.7837304,-100.4458825
1894,USA,United States,2015,14-06-15,Sockeye Fire,Weather related,Wildfire,1700.0,39.7837304,-100.4458825
1895,USA,United States,2015,11-08-15,Stickpin Fire,Weather related,Wildfire,1352.0,39.7837304,-100.4458825
1896,USA,United States,2015,20-02-15,Southern plains to Carolinas winter storm,Weather related,Storm,238.0,39.7837304,-100.4458825
1897,USA,United States,2015,09-04-15,Plains to Mid-Atlantic Severe Weather,Weather related,Storm,195.0,39.7837304,-100.4458825
1898,USA,United States,2015,15-03-15,Tropical Storm Bavi,Weather related,Storm,412.0,39.7837304,-100.4458825
1899,USA,United States,2015,05-01-15,Western Washington floods,Weather related,Flood,60.0,39.7837304,-100.4458825
1900,USA,United States,2015,15-06-15,Card Street Fire,Weather related,Wildfire,300.0,39.7837304,-100.4458825
1901,USA,United States,2015,17-06-15,Southern plains to Ohio valley floods,Weather related,Flood,113.0,39.7837304,-100.4458825
1902,USA,United States,2015,20-08-15,Grizzly Bear Fire,Weather related,Wildfire,200.0,39.7837304,-100.4458825
1903,USA,United States,2015,27-06-15,Northern Plains/Southeast and Mid-Atlantic storms,Weather related,Storm,5.0,39.7837304,-100.4458825
1904,USA,United States,2015,17-06-15,Kearny River Fire,Weather related,Wildfire,300.0,39.7837304,-100.4458825
1905,USA,United States,2015,09-09-15,Butte Fire,Weather related,Wildfire,11000.0,39.7837304,-100.4458825
1906,USA,United States,2015,27-02-15,Round Fire,Weather related,Wildfire,52.0,39.7837304,-100.4458825
1907,USA,United States,2015,15-05-15,Missouri storms,Weather related,Storm,848.0,39.7837304,-100.4458825
1908,USA,United States,2015,13-09-15,North Star Complex Fire,Weather related,Wildfire,3829.0,39.7837304,-100.4458825
1909,USA,United States,2015,30-07-15,Cyclone Soudelor,Weather related,Storm,350.0,39.7837304,-100.4458825
1910,USA,United States,2015,04-03-15,Winter storm in the Easter states,Weather related,Storm,42.0,39.7837304,-100.4458825
1911,USA,United States,2015,08-08-15,Willow Fire,Weather related,Wildfire,700.0,39.7837304,-100.4458825
1912,USA,United States,2015,18-01-15,Meridian Fires,Weather related,Wildfire,156.0,39.7837304,-100.4458825
1913,USA,United States,2015,04-07-15,Tropical Storm Chan-Hom,Weather related,Storm,32.0,39.7837304,-100.4458825
1914,USA,United States,2015,13-08-15,Nine Mile Fire,Weather related,Wildfire,436.0,39.7837304,-100.4458825
1915,USA,United States,2015,04-10-15,South Carolina floods,Weather related,Storm,1000.0,39.7837304,-100.4458825
1916,USA,United States,2015,20-05-15,Southern plains severe weather,Weather related,Storm,29.0,39.7837304,-100.4458825
1917,USA,United States,2015,22-10-15,Hurricane Patricia,Weather related,Storm,5374.0,39.7837304,-100.4458825
1918,USA,United States,2015,28-06-15,Sleepy Hollow Fire,Weather related,Wildfire,30.0,39.7837304,-100.4458825
1919,USA,United States,2015,11-07-15,Kentucky summer storms,Weather related,Storm,393.0,39.7837304,-100.4458825
1920,USA,United States,2016,15-06-16,Dog Head Fire,Weather related,Wildfire,300.0,39.7837304,-100.4458825
1921,USA,United States,2016,29-01-16,Oak Grove Fire,Weather related,Wildfire,60.0,39.7837304,-100.4458825
1922,USA,United States,2016,30-07-16,South Ward Gap Fire,Weather related,Wildfire,130.0,39.7837304,-100.4458825
1923,USA,United States,2016,23-06-16,Erskine Fire,Weather related,Wildfire,2000.0,39.7837304,-100.4458825
1924,USA,United States,2016,13-08-16,Clayton Fire,Weather related,Wildfire,4000.0,39.7837304,-100.4458825
1925,USA,United States,2016,11-07-16,Wisconsin heavy rains and flooding,Weather related,Flood,26.0,39.7837304,-100.4458825
1926,USA,United States,2016,22-06-16,West Virginia floods,Weather related,Flood,3900.0,39.7837304,-100.4458825
1927,USA,United States,2016,21-09-16,Floods in the Upper Midwest,Weather related,Flood,13234.0,39.7837304,-100.4458825
1928,USA,United States,2016,17-04-16,Texas severe storms and flooding,Weather related,Flood,16762.0,39.7837304,-100.4458825
1929,USA,United States,2016,03-10-16,Beulah Hill Fire,Weather related,Wildfire,1950.0,39.7837304,-100.4458825
1930,USA,United States,2016,09-03-16,Mississippi floods,Weather related,Flood,1919.0,39.7837304,-100.4458825
1931,USA,United States,2016,22-07-16,Sand Fire,Weather related,Wildfire,10000.0,39.7837304,-100.4458825
1932,USA,United States,2016,16-08-16,Blue Cut Fire,Weather related,Wildfire,82000.0,39.7837304,-100.4458825
1933,USA,United States,2016,05-11-16,Flippers Bend Fire,Weather related,Wildfire,34.0,39.7837304,-100.4458825
1934,USA,United States,2016,17-10-16,Junkins Fire,Weather related,Wildfire,335.0,39.7837304,-100.4458825
1935,USA,United States,2016,21-08-16,Spokane Complex Fire,Weather related,Wildfire,50.0,39.7837304,-100.4458825
1936,USA,United States,2016,16-08-16,Cedar Fire,Weather related,Wildfire,700.0,39.7837304,-100.4458825
1937,USA,United States,2016,29-07-16,Rock Fire,Weather related,Wildfire,400.0,39.7837304,-100.4458825
1938,USA,United States,2016,21-04-16,Stoddard Fire,Weather related,Wildfire,44.0,39.7837304,-100.4458825
1939,USA,United States,2016,22-01-16,Delaware winter storm,Weather related,Storm,50.0,39.7837304,-100.4458825
1940,USA,United States,2016,07-07-16,Cold Spring Fire,Weather related,Wildfire,2000.0,39.7837304,-100.4458825
1941,USA,United States,2016,11-09-16,Maui island flash floods,Weather related,Flood,11.0,39.7837304,-100.4458825
1942,USA,United States,2016,08-03-16,Arkansas storms (March),Weather related,Storm,751.0,39.7837304,-100.4458825
1943,USA,United States,2016,02-07-16,Kentucky storms,Weather related,Storm,315.0,39.7837304,-100.4458825
1944,USA,United States,2016,30-07-16,Maryland flash floods,Weather related,Flood,100.0,39.7837304,-100.4458825
1945,USA,United States,2016,28-11-16,Tennessee wildfires,Weather related,Wildfire,4597.0,39.7837304,-100.4458825
1946,USA,United States,2016,23-08-16,Iowa floods,Weather related,Flood,151.0,39.7837304,-100.4458825
1947,USA,United States,2016,30-07-16,Goose Fire,Weather related,Wildfire,303.0,39.7837304,-100.4458825
1948,USA,United States,2016,22-07-16,Soberanes Fire,Weather related,Wildfire,3500.0,39.7837304,-100.4458825
1949,USA,United States,2016,20-06-16,Twin fires (former: Reservoir and Fish fires),Weather related,Wildfire,2600.0,39.7837304,-100.4458825
1950,USA,United States,2016,08-03-16,Louisiana  floods (March),Weather related,Flood,4255.0,39.7837304,-100.4458825
1951,USA,United States,2016,09-07-16,Sage Fire,Weather related,Wildfire,1820.0,39.7837304,-100.4458825
1952,USA,United States,2016,28-09-16,Hurricane Matthew,Weather related,Storm,875000.0,39.7837304,-100.4458825
1953,USA,United States,2016,11-06-16,Baker city tornado,Weather related,Storm,16.0,39.7837304,-100.4458825
1954,USA,United States,2016,11-08-16,Louisiana floods (August),Weather related,Flood,45373.0,39.7837304,-100.4458825
1955,USA,United States,2016,05-11-16,Party Rock Fire,Weather related,Wildfire,1000.0,39.7837304,-100.4458825
1956,USA,United States,2016,31-08-16,Hurricane Hermine,Weather related,Storm,4449.0,39.7837304,-100.4458825
1957,USA,United States,2016,04-06-16,Old Fire,Weather related,Wildfire,5000.0,39.7837304,-100.4458825
1958,USA,United States,2016,22-05-16,Texas floods (2nd wave),Weather related,Flood,4640.0,39.7837304,-100.4458825
1959,USA,United States,2016,21-10-16,Pennsylvania floods,Weather related,Flood,100.0,39.7837304,-100.4458825
1960,USA,United States,2016,31-08-16,Gold Canyon Fire,Weather related,Wildfire,660.0,39.7837304,-100.4458825
1961,USA,United States,2016,07-03-16,Texas floods (1st wave),Weather related,Flood,12500.0,39.7837304,-100.4458825
1962,USA,United States,2016,27-08-16,Suncrest Fire,Weather related,Wildfire,286.0,39.7837304,-100.4458825
1963,USA,United States,2017,24-07-17,"United States: Wildfire - Rice Ridge, Montana - 24-07-2017",Weather related,Wildfire,2415.0,39.7837304,-100.4458825
1964,USA,United States,2017,12-07-17,United States: Chetco Bar (Curry) wildfire - July 2017,Weather related,Wildfire,4000.0,39.7837304,-100.4458825
1965,USA,United States,2017,25-09-17,United States: Canyon fire 1 - California - September 2017,Weather related,Wildfire,1500.0,39.7837304,-100.4458825
1966,USA,United States,2017,03-09-17,United States: Mission (Madera)  wildfire - California - September 2017,Weather related,Wildfire,520.0,39.7837304,-100.4458825
1967,USA,United States,2017,29-08-17,United States: Railroad (Mariposa) wildfire - California - August 2017,Weather related,Wildfire,600.0,39.7837304,-100.4458825
1968,USA,United States,2017,11-08-17,United States : Caribou Fire - Montana - 11/08/2017,Weather related,Wildfire,100.0,39.7837304,-100.4458825
1969,USA,United States,2017,16-02-17,United States :  Worland flood - Wyoming - 16/02/2017,Weather related,Flood,260.0,39.7837304,-100.4458825
1970,USA,United States,2017,25-09-17,United States: Cascade Fire -  California -25/09/2017,Weather related,Wildfire,286.0,39.7837304,-100.4458825
1971,USA,United States,2017,20-07-17,United States of America: Arcadia Flooding - Wisconsin - 20/07/2017,Weather related,Flood,200.0,39.7837304,-100.4458825
1972,USA,United States,2017,02-06-17,United States : Texas Floods - 02/06/2017,Weather related,Flood,39.0,39.7837304,-100.4458825
1973,USA,United States,2017,21-01-17,United States:  Southern Georgia Tornado - 25/01/2017,Weather related,Storm,2860.0,39.7837304,-100.4458825
1974,USA,United States,2017,05-05-17,United States : Wildfire - Charlton County -Georgia - 06/05/2017,Weather related,Wildfire,156.0,39.7837304,-100.4458825
1975,USA,United States,2017,19-02-17,United States : California - Floods - 19/02/2017,Weather related,Flood,1500.0,39.7837304,-100.4458825
1976,USA,United States,2017,07-07-17,United States: Roach Fire - Wildfire - 08/07/2017,Weather related,Wildfire,800.0,39.7837304,-100.4458825
1977,USA,United States,2017,07-02-17,United States : Tornado - Louisiana - 07/02/2017,Weather related,Storm,419.0,39.7837304,-100.4458825
1978,USA,United States,2017,17-08-17,United States of America: Milli Fire  - 17/08/2017,Weather related,Wildfire,1625.0,39.7837304,-100.4458825
1979,USA,United States,2017,17-06-17,United States : Brian Head Fire - Utah - 17/06/2017,Weather related,Wildfire,1562.0,39.7837304,-100.4458825
1980,USA,United States,2017,20-02-17,United States : Coyote Creek Floods - California - 20/02/2017,Weather related,Flood,14000.0,39.7837304,-100.4458825
1981,USA,United States,2017,07-07-17,United States of America: Wall Fire - Wildfire - California - 09/07/2017,Weather related,Wildfire,4000.0,39.7837304,-100.4458825
1982,USA,United States,2017,15-06-17,United States :El Cajete Fire - New Mexico - 15/06/2017,Weather related,Wildfire,390.0,39.7837304,-100.4458825
1983,USA,United States,2017,23-02-17,United States : Wagoner Fire - Georgia - 23/02/2017,Weather related,Wildfire,250.0,39.7837304,-100.4458825
1984,USA,United States,2017,20-03-17,United States : Boulder wildfire - 20/03/2017,Weather related,Wildfire,1000.0,39.7837304,-100.4458825
1985,USA,United States,2017,30-04-17,United States : Kansas city Storms - 30/04/2017,Weather related,Storm,100.0,39.7837304,-100.4458825
1986,USA,United States,2017,07-05-17,United States : West Mims Fire - Florida - 07/05/2017,Weather related,Wildfire,2000.0,39.7837304,-100.4458825
1987,USA,United States,2017,08-06-17,United States : Cochise County - wildfire - Arizona - 08/06/2017,Weather related,Wildfire,78.0,39.7837304,-100.4458825
1988,USA,United States,2017,27-02-17,United States : California floods (March) - 27/02/2017,Weather related,Flood,65.0,39.7837304,-100.4458825
