ISO3,Name,Year,Start Date,Event Name,Hazard Category,Hazard Type,New Displacements
USA,United States,2017,07-07-17,United States of America: Wall Fire - Wildfire - California - 09/07/2017,Weather related,Wildfire,4000
USA,United States,2017,15-06-17,United States :El Cajete Fire - New Mexico - 15/06/2017,Weather related,Wildfire,390
USA,United States,2017,23-02-17,United States : Wagoner Fire - Georgia - 23/02/2017,Weather related,Wildfire,250
USA,United States,2017,20-03-17,United States : Boulder wildfire - 20/03/2017,Weather related,Wildfire,1000
USA,United States,2017,30-04-17,United States : Kansas city Storms - 30/04/2017,Weather related,Storm,100
USA,United States,2017,07-05-17,United States : West Mims Fire - Florida - 07/05/2017,Weather related,Wildfire,2000
USA,United States,2017,08-06-17,United States : Cochise County - wildfire - Arizona - 08/06/2017,Weather related,Wildfire,78
USA,United States,2017,27-02-17,United States : California floods (March) - 27/02/2017,Weather related,Flood,65
USA,United States,2017,09-09-17,United States: Eagle Creek Fire - Oregon - 02/09/2017,Weather related,Wildfire,2000
USA,United States,2017,23-10-17,United States : North Carolina Tornado - 26/10/2017,Weather related,Storm,49
USA,United States,2017,04-01-17,United States :  California flood - 11/01/2017,Weather related,Flood,17056
USA,United States,2017,11-08-17,United States : Utah Uintah Fire - Utah - 05/09/2017,,,309
USA,United States,2017,11-12-17,United States : Legion Lake Fire - South Dakota - 11/12/2017,Weather related,Wildfire,235
USA,United States,2017,29-04-17,United States : Arkansas and Missouri Floods - 29/04/2017,Weather related,Flood,611
USA,United States,2017,27-04-17,United States : North Carolina Floods - 27/04/2017,Weather related,Flood,30
USA,United States,2017,15-07-17,United States: Lolo Peak wildfire - Montana - July 2017,Weather related,Wildfire,743
USA,United States,2017,21-04-17,United States : Golden Gate Estates fires- Florida - 21/04/2017,Weather related,Wildfire,7280
USA,United States,2017,14-07-17,United States of America: Cold Springs Fire ? Nevada - 14/072017,Weather related,Wildfire,200
USA,United States,2017,17-07-17,United States of America : Oil Well Fire - Nevada- 17/07/2017,Weather related,Wildfire,1000
USA,United States,2017,23-06-17,United States :  Goodwin Fire - Arizona - 23/06/2017,Weather related,Wildfire,10000
USA,United States,2017,02-05-17,United States : Arkansas floods - 02/05/2017,Weather related,Flood,300
USA,United States,2017,23-01-17,United States :  Santa Clarita - Floods - California  - 23/01/2017,Weather related,Flood,273
USA,United States,2017,09-01-17,United States : California and Nevada  Floods - 09/01/2017,Weather related,Flood,4604
USA,United States,2017,11-08-17,United States: Wildfire - Jolly Mountain (Kittitas) - 11/08/2017,Weather related,Wildfire,1680
USA,United States,2017,30-08-17,United States: Moose Peak wildfire - Montana - August 2017,Weather related,Wildfire,24
USA,United States,2017,08-01-17,United States:  Floods in California and Nevada- 08/01/2017,Weather related,Flood,4040
USA,United States,2017,04-12-17,"United States :   Southern California Wildfires (Thomas, Creek, Rye, Skirball, Lilac)  - California - 04/12/2017",Weather related,Wildfire,203700
USA,United States,2017,27-08-17,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,201689
USA,United States,2017,12-02-17,United States :  Oroville Dam release flood - California - 12/02/2017,Weather related,Flood,190000
USA,United States,2017,25-08-17,United States: Strawberry fire - Montana - August 2017,Weather related,Wildfire,87
USA,United States,2017,25-07-17,United States : Preacher Fire - Nevada - 25/07/2017,Weather related,Wildfire,1350
USA,United States,2017,28-08-17,United States: Wildfire - Highway 200 - Montana - 28-08-2017,Weather related,Wildfire,100
USA,United States,2017,24-07-17,"United States : South Vestal, New York- Floods - 24/07/2017",Weather related,Flood,29
USA,United States,2017,22-02-17,United States : San Jos Floods - California - 22/02/2017,Weather related,Flood,14000
USA,United States,2017,04-04-17,United States : Louisiana thunderstorms - 04/04/2017,Weather related,Storm,18
USA,United States,2017,30-08-17,United States: West Fork wildfire - Montana - August 2017,Weather related,Wildfire,182
USA,United States,2017,08-07-17,United States of America: Whittier Fire  - California - 08/07/2017,Weather related,Wildfire,800
USA,United States,2017,28-06-17,United States : South Wenas Fire - Washington - 28/06/2017,Weather related,Wildfire,40
USA,United States,2017,17-07-17,United States of America: Detwiler Fire - 17/07/2017,Weather related,Wildfire,4968
USA,United States,2017,22-07-17,United States: Alice Creek Wildfire - Montana - July 2017,Weather related,Wildfire,30
USA,United States,2017,29-03-17,United States: Floods - Idaho - 29/03/2017,Weather related,Flood,107
USA,United States,2017,07-03-17,United States : Kansas and Oklahoma  wildfires - 07/03/2017,Weather related,Wildfire,19300
USA,United States,2017,30-08-17,United States: Helena (Trinity) wildfire - California - August 2017,Weather related,Wildfire,2000
USA,United States,2017,02-05-17,United States : Missouri Floods - 02/05/2017,Weather related,Flood,100
USA,United States,2017,08-10-17,United States: Wildfires - California - October 2017,Weather related,Wildfire,106000
USA,United States,2017,11-08-17,United States of America:  West Virginia Floods -  Virginia - 18/08/2017,Weather related,Flood,75
USA,United States,2017,09-10-17,United States: Canyon fire 2 - California - October 2017,Weather related,Wildfire,62
USA,United States,2017,25-08-17,United States: Tropical cyclone Harvey - Texas ; Louisiana - 25/08/2017,Weather related,Storm,848000
USA,United States,2017,09-10-17,United States : Lobo Fire - California - 09/10/2017,Weather related,Wildfire,2000
UZB,Uzbekistan,2011,01-01-11,,Geophysical,Earthquake,
VCT,St. Vincent and the Grenadines,2010,01-01-10,Hurricane Tomas,Weather related,Storm,100
VCT,St. Vincent and the Grenadines,2011,01-01-11,,Weather related,Flood,
VCT,St. Vincent and the Grenadines,2013,24-12-13,SVG local storm,Weather related,Storm,2325
VCT,St. Vincent and the Grenadines,2016,28-09-16,Hurricane Matthew,Weather related,Storm,288
VCT,St. Vincent and the Grenadines,2016,09-11-16,Saint Vincent and Bequia Through System,Weather related,Flood,50
VCT,St. Vincent and the Grenadines,2017,18-07-17,Grenada - St Vincent and Grenadine: Tropical Storm Don - 18/07/2017,Weather related,Storm,20
VEN,"Venezuela, RB",2008,20-11-08,,Weather related,Flood,4695
VEN,"Venezuela, RB",2010,01-01-10,,Weather related,Flood,101684
VEN,"Venezuela, RB",2010,01-01-10,Tropical storm Matthew,Weather related,Storm,
VEN,"Venezuela, RB",2011,01-01-11,,Weather related,Flood,
VEN,"Venezuela, RB",2012,01-01-12,,Weather related,Flood,1000
VEN,"Venezuela, RB",2015,08-07-15,Bocon river overflow,Weather related,Flood,184
VEN,"Venezuela, RB",2015,29-06-15,Floods in South and Southwest of Venezuela,Weather related,Flood,45297
VEN,"Venezuela, RB",2016,20-04-16,Caracas heavy rains and floods,Weather related,Flood,112
VEN,"Venezuela, RB",2016,07-09-16,El Valle river flood,Weather related,Flood,88
VEN,"Venezuela, RB",2016,18-07-16,Miranda Rain,Weather related,Flood,28
VEN,Venezuela,2017,04-08-17,Venezuela: Flood - Delta Amacuro; Bol¶ar; Amazonas - 04/08/2017,Weather related,Flood,2076
VGB,British Virgin Islands,2017,27-08-17,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,6000
VIR,Virgin Islands,2017,27-08-17,15 countries - Hurricane Irma - 27/08/2017,Weather related,Storm,393
VIR,Virgin Islands,2017,16-09-17,4 countries - Hurricane Maria - 16/09/2017,Weather related,Storm,1918
VNM,Vietnam,2008,17-11-08,,Weather related,Storm,235
VNM,Vietnam,2008,08-08-08,,Weather related,Storm,95000
VNM,Vietnam,2008,30-09-08,,Weather related,Storm,820
VNM,Vietnam,2008,25-09-08,,Weather related,Storm,6695
VNM,Vietnam,2008,19-10-08,,Weather related,Flood,840
VNM,Vietnam,2008,27-10-08,,Weather related,Flood,2000
VNM,Vietnam,2009,01-01-09,,Weather related,Flood,7725
VNM,Vietnam,2009,01-01-09,Tropical storm 'Ondoy' (Ketsana),Weather related,Storm,108635
VNM,Vietnam,2009,01-01-09,,Weather related,Wet mass movement,
VNM,Vietnam,2009,01-01-09,,Weather related,Flood,
VNM,Vietnam,2009,01-01-09,Tropical storm 'Mirinae' (Santi),Weather related,Storm,70540
VNM,Vietnam,2010,01-01-10,Typhoon Conson (Basyang),Weather related,Storm,1500
VNM,Vietnam,2010,01-01-10,,Weather related,Flood,78000
VNM,Vietnam,2010,01-01-10,,Weather related,Flood,68673
VNM,Vietnam,2010,01-01-10,,Weather related,Flood,51971
VNM,Vietnam,2010,01-01-10,Typhoon Chanthu,Weather related,Storm,
VNM,Vietnam,2010,01-01-10,Typhoon Mindulle,Weather related,Storm,241705
VNM,Vietnam,2011,01-01-11,Tropical Storm Haima (Egay),Weather related,Storm,
VNM,Vietnam,2011,01-01-11,,Weather related,Flood,200000
VNM,Vietnam,2011,01-01-11,,Weather related,Flood,30000
VNM,Vietnam,2011,01-01-11,,Weather related,Flood,
VNM,Vietnam,2011,01-01-11,,Weather related,Storm,
VNM,Vietnam,2012,01-01-12,,Weather related,Storm,15000
VNM,Vietnam,2013,09-06-13,Northern provinces floods,Weather related,Flood,500
VNM,Vietnam,2013,24-09-13,Typhoon Usagi,Weather related,Storm,4000
VNM,Vietnam,2013,11-11-13,Typhoon Haiyan,Weather related,Storm,800000
VNM,Vietnam,2013,30-09-13,Typhoon Wutip,Weather related,Storm,106238
VNM,Vietnam,2013,14-11-13,Tropical Storm 15,Weather related,Storm,20000
VNM,Vietnam,2013,15-10-13,Typhoon Nari,Weather related,Storm,109600
VNM,Vietnam,2014,01-01-14,Heavy rain caused flooding by Ha Dong dam,Weather related,Flood,200
VNM,Vietnam,2014,16-09-14,Typhoon Kalmaegi,Weather related,Storm,55000
VNM,Vietnam,2014,10-09-14,Flood affecting Tan Chau,Weather related,Flood,1555
VNM,Vietnam,2014,29-11-14,Tropical Depression Sinlaku,Weather related,Storm,5400
VNM,Vietnam,2014,13-08-14,Northern provinces flooding,Weather related,Flood,295
VNM,Vietnam,2014,19-07-14,Typhoon Rammasun,Weather related,Storm,5500
VNM,Vietnam,2015,27-07-15,Northern region floods and landslides (July-Aug),Weather related,Flood,5836
VNM,Vietnam,2015,01-11-15,Khan Hoa province flood,Weather related,Flood,3600
VNM,Vietnam,2015,18-09-15,Northern region floods (Sept),Weather related,Flood,32
VNM,Vietnam,2015,24-06-15,Cyclone Kujira,Weather related,Storm,83
VNM,Vietnam,2016,09-10-16,Central Flooding (First wave),Weather related,Flood,14440
VNM,Vietnam,2016,12-12-16,Central Floods (2nd wave - Dec),Weather related,Flood,7743
VNM,Vietnam,2016,19-09-16,Quang Binh Floods,Weather related,Flood,184
VNM,Vietnam,2016,23-05-16,Northern Floods,Weather related,Flood,742
VNM,Vietnam,2016,11-09-16,Typhoon Rai,Weather related,Storm,7319
VNM,Vietnam,2016,15-08-16,Typhoon Dianmu,Weather related,Storm,7754
VNM,Vietnam,2016,29-07-16,Typhoon Nida,Weather related,Storm,1800
VNM,Vietnam,2016,25-07-16,Tropical storm Mirinae,Weather related,Storm,32437
VNM,Vietnam,2016,29-08-16,An Giang Flood,Weather related,Flood,97
VNM,Vietnam,2016,05-04-16,Northern Hailstorm,Weather related,Storm,7276
VNM,Vietnam,2016,07-01-16,Cao Bang Storm,Weather related,Storm,385
VNM,Vietnam,2016,30-11-16,Central Floods (1st wave - Dec),Weather related,Flood,360
VNM,Viet Nam,2017,11-09-17,"China, Malaysia, Philippines, Thailand, VietNam: Typhoon Doksuri - 11/9/2017",Weather related,Storm,116525
VNM,Viet Nam,2017,18-11-17,Vietnam: Tropical Storm Kirogi- 7 provinces- 18.11.2017,Weather related,Storm,28879
VNM,Viet Nam,2017,02-08-17,Vietnam: Flash floods and landslides- 6 provinces (02/08/2017),Weather related,Flood,2963
VNM,Viet Nam,2017,28-06-17,Northern provinces flash floods,Weather related,Flood,1000
VNM,Viet Nam,2017,08-10-17,Vietnam: Tropical Depression Twenty Three (08.10.2017),Weather related,Flood,13587
VNM,Viet Nam,2017,04-11-17,Vietnam: Typhoon Damrey- 04.11.2017,Weather related,Storm,35168
VNM,Viet Nam,2017,22-12-17,"Philippines, Vietnam: Typhoon Vinta / Tembin - December 2017",Weather related,Storm,430703
VNM,Viet Nam,2017,14-07-17,Tropical cyclone Talas,Weather related,Storm,630
VNM,Viet Nam,2017,21-07-17,"Cambodia, Laos, Thailand, Vietnam: Tropical Storm Sonca - July 2017",Weather related,Storm,3983
VNM,Viet Nam,2017,19-08-17,China; Vietnam: Typhoon Hato - 19/08/2017,Weather related,Storm,25
VUT,Vanuatu,2009,01-01-09,Mount Garet,Geophysical,Volcanic eruption,
VUT,Vanuatu,2009,01-01-09,,Weather related,Flood,
VUT,Vanuatu,2011,01-01-11,Tropical cyclone 'Vania',Weather related,Storm,
VUT,Vanuatu,2011,01-01-11,,Geophysical,Volcanic eruption,
VUT,Vanuatu,2011,01-01-11,Tropical Cyclone 'Yasi',Weather related,Storm,
VUT,Vanuatu,2011,01-01-11,Tropical Cyclone Yasi,Weather related,Storm,
VUT,Vanuatu,2011,01-01-11,Tropical Cyclone Atu,Weather related,Storm,400
VUT,Vanuatu,2012,01-01-12,,Weather related,Storm,700
VUT,Vanuatu,2013,24-10-13,Paama Landslide,Weather related,Wet mass movement,69
VUT,Vanuatu,2014,10-03-14,Tropical cyclone Lusi,Weather related,Storm,149
VUT,Vanuatu,2014,06-10-14,Efate flash floods,Weather related,Flood,200
VUT,Vanuatu,2015,13-03-15,Cyclone Pam,Weather related,Storm,65000
VUT,Vanuatu,2017,08-05-17,Tropical Cyclone Donna,Weather related,Storm,2700
VUT,Vanuatu,2017,06-04-17,Tropical Cyclone Cook,Weather related,Storm,690
VUT,Vanuatu,2017,22-09-17,Vanuatu: Volcanic activity - Ambae island - 22/09/2017,Geophysical,Volcanic eruption,10869
WSM,Samoa,2009,01-01-09,,Geophysical,Earthquake,5274
WSM,Samoa,2011,01-01-11,,Geophysical,Earthquake,
WSM,Samoa,2012,01-01-12,,Weather related,Storm,7739
WSM,Samoa,2014,27-07-14,"Flood in Gataivai, Utalei",Weather related,Flood,86
WSM,Samoa,2015,27-11-15,Cyclone Tuni,Weather related,Storm,965
WSM,Samoa,2016,23-04-16,Tropical Cyclone Amos,Weather related,Storm,63
XKX,Kosovo,2013,28-03-13,Bujanovac flood,Weather related,Flood,100
XKX,Kosovo,2013,16-03-13,March Flash Floods Kosovo,Weather related,Flood,900
XKX,Kosovo,2016,07-11-16,Balkan Floods,Weather related,Flood,10
YEM,"Yemen, Rep.",2008,23-10-08,,Weather related,Flood,22000
YEM,"Yemen, Rep.",2010,01-01-10,,Weather related,Flood,1000
YEM,"Yemen, Rep.",2010,01-01-10,,Weather related,Flood,
YEM,"Yemen, Rep.",2013,24-08-13,Earthquake in Bani Ghushaim,Geophysical,Earthquake,154
YEM,"Yemen, Rep.",2013,14-08-13,Yemen Flooding,Weather related,Flood,10122
YEM,"Yemen, Rep.",2013,19-01-13,,Weather related,Wet mass movement,40
YEM,"Yemen, Rep.",2015,08-11-15,Cyclone Megh,Weather related,Storm,39600
YEM,"Yemen, Rep.",2015,02-11-15,Cyclone Chapala,Weather related,Storm,43296
YEM,"Yemen, Rep.",2016,13-04-16,Northwestern and central governorates flash floods (April),Weather related,Flood,9275
YEM,"Yemen, Rep.",2016,31-07-16,Northwestern and central governorates flash floods (August),Weather related,Flood,35627
YEM,"Yemen, Rep.",2016,23-05-16,Landslide in Tai'zz,Weather related,Wet mass movement,40
YEM,Yemen,2017,29-08-17,Yemen: Flood - Ibb - 29/08/2017,Weather related,Flood,13
ZAF,South Africa,2008,14-11-08,,Weather related,Storm,3500
ZAF,South Africa,2009,01-01-09,,Weather related,Flood,20000
ZAF,South Africa,2009,01-01-09,,Weather related,Flood,
ZAF,South Africa,2010,01-01-10,,Weather related,Storm,
ZAF,South Africa,2010,01-01-10,,Weather related,Flood,6000
ZAF,South Africa,2011,01-01-11,,Weather related,Flood,52172
ZAF,South Africa,2011,01-01-11,,Weather related,Storm,
ZAF,South Africa,2012,01-01-12,,Weather related,Storm,2000
ZAF,South Africa,2013,01-01-13,,Weather related,Flood,2091
ZAF,South Africa,2013,15-11-13,,Weather related,Flood,10000
ZAF,South Africa,2013,22-04-13,,Weather related,Flood,622
ZAF,South Africa,2013,03-01-13,,Weather related,Flood,4950
ZAF,South Africa,2014,01-03-14,North-east South Africa floods,Weather related,Flood,3525
ZAF,South Africa,2015,02-03-15,Cape Town suburbs fire,Weather related,Wildfire,14
ZAF,South Africa,2016,25-07-16,Floods in Cape Town,Weather related,Flood,9200
ZAF,South Africa,2016,09-11-16,Floods in Gauteng and Ekurhuleni,Weather related,Flood,2999
ZAF,South Africa,2017,14-05-17,South Africa: Floods - KwaZulu-Natal - 14/05/2017,Weather related,Flood,236
ZAF,South Africa,2017,09-12-17,South Africa: Storm - Gauteng - 09/12/2017,Weather related,Storm,36
ZAF,South Africa,2017,06-06-17,South Africa: Wildfires - Western Cape - 06/06/2017,Weather related,Wildfire,12000
ZAF,South Africa,2017,07-10-17,South Africa: Storm - Limpopo - 07/10/2017,Weather related,Storm,24
ZAF,South Africa,2017,10-10-17,South Africa: Storm - KwaZulu-Natal - 10/10/2017,Weather related,Storm,7
ZAF,South Africa,2017,07-06-17,South Africa: Wildfires - Kouga - 07/06/2017,Weather related,Wildfire,250
ZAF,South Africa,2017,18-02-17,Botswana; Mozambique; South Africa; Zimbabwe: Tropical Cyclone Dineo - 15/02/2017,Weather related,Storm,11
ZAF,South Africa,2017,11-12-17,South Africa: Storm - Gauteng - 11/12/2017,Weather related,Storm,1500
ZAF,South Africa,2017,09-10-17,"South Africa: Storm- Kwazuzlu-Natal, Johannesburgh - 09/10/2017",Weather related,Storm,600
ZMB,Zambia,2008,02-09-08,,Weather related,Flood,5796
ZMB,Zambia,2009,01-01-09,,Weather related,Flood,54000
ZMB,Zambia,2010,01-01-10,,Weather related,Flood,
ZMB,Zambia,2010,01-01-10,,Weather related,Wet mass movement,150
ZMB,Zambia,2011,01-01-11,,Weather related,Flood,
ZMB,Zambia,2013,17-01-13,Nangoma and Mumbwa Central flood,Weather related,Flood,5511
ZMB,Zambia,2014,01-02-14,Mumbwa flood,Weather related,Flood,3376
ZMB,Zambia,2014,01-02-14,Kitwe flood,Weather related,Flood,306
ZMB,Zambia,2014,01-03-14,Kaputa flood,Weather related,Flood,1063
ZMB,Zambia,2014,15-12-14,Mazabuka flood December,Weather related,Flood,612
ZMB,Zambia,2014,01-01-14,Mazabuka flood (January),Weather related,Flood,20154
ZMB,Zambia,2014,01-12-14,Chitukuko flood,Weather related,Flood,510
ZMB,Zambia,2015,25-12-15,Mkushi storm,Weather related,Storm,25
ZMB,Zambia,2017,16-11-17,Zambia: Flood - Chilubi Island - 16/11/2017,Weather related,Flood,5
ZMB,Zambia,2017,31-12-17,Zambia: Storm - North Western - 31/12/2017,Weather related,Storm,196
ZMB,Zambia,2017,14-12-17,Zambia: Storm - North Western - 14/12/2017,Weather related,Storm,167
ZMB,Zambia,2017,24-02-17,Zambia: Earthquake - Northern - 24/02/2017,Geophysical,Earthquake,54
ZMB,Zambia,2017,07-02-17,Zambia: Flood - 4 provinces - 07/02/2017,Weather related,Flood,2352
ZMB,Zambia,2017,13-03-17,"Zambia: Flood - Luangwa, Zambezi - 13/03/2017",Weather related,Flood,49
ZWE,Zimbabwe,2010,01-01-10,,Weather related,Flood,
ZWE,Zimbabwe,2011,01-01-11,,Weather related,Flood,
ZWE,Zimbabwe,2013,17-01-13,Zimbabwe January Flooding,Weather related,Flood,43809
ZWE,Zimbabwe,2014,01-01-14,Goromonzi landslide,Weather related,Wet mass movement,4
ZWE,Zimbabwe,2014,01-04-14,Insiza hailstorm,Weather related,Storm,60
ZWE,Zimbabwe,2014,01-02-14,Gokwe North hailstorm,Weather related,Storm,376
ZWE,Zimbabwe,2014,01-10-14,Mwenezi hailstorm,Weather related,Storm,760
ZWE,Zimbabwe,2014,01-10-14,Matobo hailstorm,Weather related,Storm,40
ZWE,Zimbabwe,2014,01-12-14,Mt Darwin hailstorm (Dec),Weather related,Storm,80
ZWE,Zimbabwe,2014,01-12-14,Mutare hailstorm,Weather related,Storm,60
ZWE,Zimbabwe,2014,01-11-14,Buhera hailstorm,Weather related,Storm,64
ZWE,Zimbabwe,2014,01-10-14,Mutasa hailstorm,Weather related,Storm,92
ZWE,Zimbabwe,2014,01-10-14,Nyanga hailstorm,Weather related,Storm,60
ZWE,Zimbabwe,2014,17-12-14,Mutare floods,Weather related,Flood,90
ZWE,Zimbabwe,2014,01-08-14,Chipinge veld fire,Weather related,Wildfire,16
ZWE,Zimbabwe,2014,01-02-14,Tokwe Mukorsi Dam flood,Weather related,Flood,20000
ZWE,Zimbabwe,2014,01-01-14,Mt Darwin hailstorm (Jan),Weather related,Storm,800
ZWE,Zimbabwe,2014,01-12-14,Mutare flood,Weather related,Flood,8
ZWE,Zimbabwe,2015,02-01-15,North-eastern floods,Weather related,Storm,800
ZWE,Zimbabwe,2016,14-12-16,Floods in Matabeleland North Province,Weather related,Flood,400
ZWE,Zimbabwe,2017,15-11-17,Zimbabwe: Hailstorm - Bulawayo - 15/11/2017,Weather related,Storm,200
ZWE,Zimbabwe,2017,18-02-17,Botswana; Mozambique; South Africa; Zimbabwe: Tropical Cyclone Dineo - 15/02/2017,Weather related,Storm,1577
ZWE,Zimbabwe,2017,01-01-17,Zimbabwe: Rainy season - January 2017,Weather related,Flood,8485
ZWE,Zimbabwe,2017,26-02-17,Zimbabwe - Landslide - Musamiri - 26/02/2017,Weather related,Wet mass movement,8
